stock_code,stock_name,shares,weight,date
4958,臻鼎-KY,2634000,1.5777,2026-01-26
2454,聯發科,239000,1.5403,2026-01-26
3008,大立光,170000,1.5166,2026-01-26
6805,富世達,289000,1.4838,2026-01-26
2316,楠梓電,3837000,1.3706,2026-01-26
2404,漢唐,364000,1.2605,2026-01-26
2451,創見,1368000,1.2577,2026-01-26
1785,光洋科,4200000,0.9986,2026-01-26
2472,立隆電,1926000,0.817,2026-01-26
8358,金居,781000,0.7678,2026-01-26
5289,宜鼎,266000,0.7341,2026-01-26
6488,環球晶,250000,0.4779,2026-01-26
2606,裕民,2000000,0.4602,2026-01-26
5425,台半,1770000,0.4311,2026-01-26
2327,國巨*,371000,0.3877,2026-01-26
3711,日月光投控,323000,0.3669,2026-01-26
2368,金像電,145000,0.3516,2026-01-26
3324,雙鴻,100000,0.3393,2026-01-26
8210,勤誠,95000,0.3358,2026-01-26
2481,強茂,1028000,0.3331,2026-01-26
3231,緯創,596000,0.2962,2026-01-26
3376,新日興,360000,0.2949,2026-01-26
9938,百和,1461000,0.2734,2026-01-26
6446,藥華藥,100583,0.2417,2026-01-26
8464,億豐,144000,0.2183,2026-01-26
6177,達麗,1200350,0.2132,2026-01-26
8996,高力,78000,0.2073,2026-01-26
6472,保瑞,100000,0.1973,2026-01-26
5274,信驊,6000,0.194,2026-01-26
2885,元大金,1117420,0.1725,2026-01-26
1319,東陽,360000,0.1428,2026-01-26
8046,南電,104000,0.1401,2026-01-26
4441,振大環球,60000,0.0584,2026-01-26
6768,志強-KY,41000,0.016,2026-01-26
2548,華固,29600,0.0116,2026-01-26
3443,創意,1000,0.0095,2026-01-26
3529,力旺,1000,0.0059,2026-01-26
1519,華城,600,0.0022,2026-01-26
7722,LINEPAY,1000,0.0017,2026-01-26
3706,神達,1400,0.0004,2026-01-26
2886,兆豐金,1000,0.0001,2026-01-26
2881,富邦金,250,0.0,2026-01-26
2330,台積電,1475000,9.5466,2026-01-28
8299,群聯,840000,6.8258,2026-01-28
5536,聖暉*,2410000,5.6393,2026-01-28
6669,緯穎,385000,5.0726,2026-01-28
6139,亞翔,2012000,4.2143,2026-01-28
3264,欣銓,6508000,3.8418,2026-01-28
7769,鴻勁,263000,3.5447,2026-01-28
2345,智邦,713000,2.9666,2026-01-28
2360,致茂,786000,2.893,2026-01-28
2383,台光電,428000,2.8919,2026-01-28
2308,台達電,632000,2.8768,2026-01-28
6257,矽格,5862000,2.783,2026-01-28
3017,奇鋐,509000,2.6518,2026-01-28
6223,旺矽,275000,2.5964,2026-01-28
2441,超豐,7602000,2.5412,2026-01-28
2449,京元電子,2288000,2.5304,2026-01-28
3036,文曄,4185000,2.4556,2026-01-28
3491,昇達科,547000,2.1786,2026-01-28
6274,台燿,1096000,2.1008,2026-01-28
3665,貿聯-KY,399136,2.0439,2026-01-28
5439,高技,1796000,2.0182,2026-01-28
2059,川湖,155000,1.8631,2026-01-28
2428,興勤,2834000,1.7485,2026-01-28
4958,臻鼎-KY,2634000,1.6532,2026-01-28
2421,建準,2965000,1.5763,2026-01-28
6805,富世達,289000,1.5313,2026-01-28
2454,聯發科,239000,1.5128,2026-01-28
3008,大立光,170000,1.4751,2026-01-28
2316,楠梓電,3837000,1.3645,2026-01-28
2404,漢唐,364000,1.2336,2026-01-28
1785,光洋科,4200000,1.0022,2026-01-28
2472,立隆電,1926000,0.7876,2026-01-28
8358,金居,781000,0.7651,2026-01-28
5289,宜鼎,266000,0.734,2026-01-28
2606,裕民,2000000,0.4751,2026-01-28
6488,環球晶,250000,0.4525,2026-01-28
5425,台半,1770000,0.4255,2026-01-28
2327,國巨*,371000,0.3766,2026-01-28
2368,金像電,145000,0.3712,2026-01-28
3711,日月光投控,323000,0.3606,2026-01-28
2481,強茂,1028000,0.3407,2026-01-28
3324,雙鴻,100000,0.3303,2026-01-28
2451,創見,368000,0.3278,2026-01-28
8210,勤誠,95000,0.3202,2026-01-28
3231,緯創,596000,0.285,2026-01-28
3376,新日興,360000,0.2803,2026-01-28
9938,百和,1461000,0.2634,2026-01-28
6446,藥華藥,100583,0.2503,2026-01-28
8996,高力,78000,0.2152,2026-01-28
8464,億豐,144000,0.2122,2026-01-28
6472,保瑞,100000,0.2069,2026-01-28
6177,達麗,1200350,0.2021,2026-01-28
5274,信驊,6000,0.1886,2026-01-28
2885,元大金,1117420,0.1692,2026-01-28
3529,力旺,23000,0.1611,2026-01-28
8046,南電,104000,0.1464,2026-01-28
1319,東陽,360000,0.1446,2026-01-28
4441,振大環球,60000,0.0564,2026-01-28
6768,志強-KY,41000,0.0153,2026-01-28
2548,華固,29600,0.0112,2026-01-28
3443,創意,1000,0.0091,2026-01-28
1519,華城,600,0.0022,2026-01-28
7722,LINEPAY,1000,0.0016,2026-01-28
3706,神達,1400,0.0004,2026-01-28
2886,兆豐金,1000,0.0001,2026-01-28
2881,富邦金,250,0.0,2026-01-28
2330,台積電,1445000,9.3758,2026-01-29
8299,群聯,840000,6.96,2026-01-29
5536,聖暉*,2410000,5.8736,2026-01-29
6669,緯穎,385000,5.1483,2026-01-29
6139,亞翔,2012000,4.4407,2026-01-29
3264,欣銓,6508000,3.6729,2026-01-29
7769,鴻勁,263000,3.5452,2026-01-29
2345,智邦,713000,2.9987,2026-01-29
2360,致茂,786000,2.8678,2026-01-29
2308,台達電,632000,2.8511,2026-01-29
6257,矽格,5862000,2.7709,2026-01-29
2383,台光電,428000,2.7539,2026-01-29
3017,奇鋐,509000,2.7354,2026-01-29
6223,旺矽,275000,2.5652,2026-01-29
2441,超豐,7602000,2.5113,2026-01-29
2449,京元電子,2288000,2.5085,2026-01-29
3036,文曄,4185000,2.3919,2026-01-29
3491,昇達科,547000,2.1334,2026-01-29
6274,台燿,1096000,2.0092,2026-01-29
5439,高技,1796000,1.9884,2026-01-29
3665,貿聯-KY,399136,1.9584,2026-01-29
2059,川湖,155000,1.7857,2026-01-29
2428,興勤,2834000,1.742,2026-01-29
4958,臻鼎-KY,2634000,1.6853,2026-01-29
2421,建準,2965000,1.62,2026-01-29
6805,富世達,289000,1.5427,2026-01-29
2454,聯發科,239000,1.5292,2026-01-29
3008,大立光,170000,1.4819,2026-01-29
2316,楠梓電,3837000,1.3241,2026-01-29
2404,漢唐,364000,1.243,2026-01-29
1785,光洋科,4200000,0.9904,2026-01-29
2472,立隆電,1926000,0.7719,2026-01-29
8358,金居,781000,0.7397,2026-01-29
5289,宜鼎,266000,0.7343,2026-01-29
2606,裕民,2000000,0.45,2026-01-29
5425,台半,1770000,0.4294,2026-01-29
2327,國巨*,371000,0.3694,2026-01-29
2481,強茂,1028000,0.3628,2026-01-29
2368,金像電,145000,0.3606,2026-01-29
3711,日月光投控,323000,0.3599,2026-01-29
2451,創見,368000,0.3426,2026-01-29
3324,雙鴻,100000,0.3379,2026-01-29
8210,勤誠,95000,0.3175,2026-01-29
3231,緯創,596000,0.2838,2026-01-29
3376,新日興,360000,0.2665,2026-01-29
9938,百和,1461000,0.2662,2026-01-29
6446,藥華藥,100583,0.2643,2026-01-29
6472,保瑞,100000,0.2228,2026-01-29
8996,高力,78000,0.2178,2026-01-29
8464,億豐,144000,0.2143,2026-01-29
6177,達麗,1200350,0.2053,2026-01-29
5274,信驊,6000,0.2009,2026-01-29
2885,元大金,1117420,0.1725,2026-01-29
3529,力旺,23000,0.1575,2026-01-29
1319,東陽,360000,0.141,2026-01-29
8046,南電,104000,0.1398,2026-01-29
4441,振大環球,60000,0.0554,2026-01-29
6768,志強-KY,41000,0.0153,2026-01-29
2548,華固,29600,0.0114,2026-01-29
3443,創意,1000,0.0096,2026-01-29
1519,華城,600,0.0021,2026-01-29
7722,LINEPAY,1000,0.0016,2026-01-29
3706,神達,1400,0.0004,2026-01-29
2886,兆豐金,1000,0.0001,2026-01-29
2881,富邦金,250,0.0,2026-01-29
2330,台積電,1445000,9.4195,2026-01-30
8299,群聯,840000,7.3421,2026-01-30
5536,聖暉*,2410000,5.5759,2026-01-30
6669,緯穎,385000,5.0547,2026-01-30
6139,亞翔,2012000,4.2487,2026-01-30
3264,欣銓,6508000,3.8121,2026-01-30
7769,鴻勁,263000,3.622,2026-01-30
2345,智邦,713000,2.9196,2026-01-30
2308,台達電,632000,2.8316,2026-01-30
2360,致茂,786000,2.8288,2026-01-30
6257,矽格,5862000,2.7986,2026-01-30
2383,台光電,428000,2.7428,2026-01-30
3017,奇鋐,509000,2.7292,2026-01-30
6223,旺矽,275000,2.54,2026-01-30
2441,超豐,7602000,2.4959,2026-01-30
2449,京元電子,2288000,2.4872,2026-01-30
3036,文曄,4185000,2.3976,2026-01-30
3491,昇達科,547000,2.1997,2026-01-30
2454,聯發科,319000,2.0619,2026-01-30
6274,台燿,1096000,2.0246,2026-01-30
5439,高技,1796000,1.9655,2026-01-30
3665,貿聯-KY,399136,1.9055,2026-01-30
4958,臻鼎-KY,2634000,1.8911,2026-01-30
2059,川湖,155000,1.7874,2026-01-30
2428,興勤,2834000,1.7381,2026-01-30
2421,建準,2965000,1.5571,2026-01-30
6805,富世達,289000,1.5124,2026-01-30
3008,大立光,170000,1.5046,2026-01-30
2316,楠梓電,3837000,1.3823,2026-01-30
2404,漢唐,364000,1.2138,2026-01-30
1785,光洋科,4200000,0.9856,2026-01-30
2606,裕民,4200000,0.9594,2026-01-30
5289,宜鼎,266000,0.7756,2026-01-30
2472,立隆電,1926000,0.7639,2026-01-30
8358,金居,781000,0.7514,2026-01-30
5425,台半,1770000,0.4134,2026-01-30
2327,國巨*,371000,0.378,2026-01-30
2368,金像電,145000,0.3732,2026-01-30
2451,創見,368000,0.3601,2026-01-30
3711,日月光投控,323000,0.3523,2026-01-30
2481,強茂,1028000,0.3412,2026-01-30
3324,雙鴻,100000,0.3341,2026-01-30
8210,勤誠,95000,0.3157,2026-01-30
3231,緯創,596000,0.2856,2026-01-30
6446,藥華藥,100583,0.2844,2026-01-30
3376,新日興,360000,0.2776,2026-01-30
9938,百和,1461000,0.2682,2026-01-30
8464,億豐,144000,0.2258,2026-01-30
6472,保瑞,100000,0.2214,2026-01-30
8996,高力,78000,0.2139,2026-01-30
6177,達麗,1200350,0.2071,2026-01-30
5274,信驊,6000,0.1956,2026-01-30
2885,元大金,1117420,0.1766,2026-01-30
3529,力旺,23000,0.1545,2026-01-30
8046,南電,104000,0.1483,2026-01-30
1319,東陽,360000,0.1447,2026-01-30
4441,振大環球,60000,0.0562,2026-01-30
6768,志強-KY,41000,0.0152,2026-01-30
2548,華固,29600,0.0115,2026-01-30
3443,創意,1000,0.0096,2026-01-30
1519,華城,600,0.0021,2026-01-30
7722,LINEPAY,1000,0.0016,2026-01-30
3706,神達,1400,0.0004,2026-01-30
2886,兆豐金,1000,0.0001,2026-01-30
2881,富邦金,250,0.0,2026-01-30
2330,台積電,1445000,9.5272,2026-02-02
8299,群聯,840000,6.7307,2026-02-02
5536,聖暉*,2410000,5.9057,2026-02-02
6669,緯穎,385000,5.1846,2026-02-02
6139,亞翔,2012000,4.1713,2026-02-02
3264,欣銓,6508000,3.7317,2026-02-02
7769,鴻勁,263000,3.6842,2026-02-02
2345,智邦,713000,3.0363,2026-02-02
2383,台光電,428000,2.8539,2026-02-02
2360,致茂,786000,2.851,2026-02-02
3017,奇鋐,509000,2.833,2026-02-02
2308,台達電,632000,2.774,2026-02-02
6257,矽格,5862000,2.7481,2026-02-02
6223,旺矽,275000,2.7017,2026-02-02
2441,超豐,7602000,2.4507,2026-02-02
2449,京元電子,2288000,2.4358,2026-02-02
3036,文曄,4185000,2.384,2026-02-02
3491,昇達科,547000,2.3805,2026-02-02
2454,聯發科,359000,2.2865,2026-02-02
6274,台燿,1096000,2.0266,2026-02-02
3665,貿聯-KY,399136,1.9755,2026-02-02
5439,高技,1796000,1.8919,2026-02-02
4958,臻鼎-KY,2634000,1.8055,2026-02-02
2059,川湖,155000,1.7746,2026-02-02
2428,興勤,2834000,1.7309,2026-02-02
2421,建準,2965000,1.5838,2026-02-02
6805,富世達,289000,1.5168,2026-02-02
3008,大立光,170000,1.4955,2026-02-02
2316,楠梓電,3837000,1.3373,2026-02-02
2404,漢唐,364000,1.2428,2026-02-02
2606,裕民,4200000,0.957,2026-02-02
1785,光洋科,4200000,0.9554,2026-02-02
5289,宜鼎,266000,0.7382,2026-02-02
2472,立隆電,1926000,0.7374,2026-02-02
8358,金居,781000,0.7089,2026-02-02
5425,台半,1770000,0.402,2026-02-02
2368,金像電,145000,0.3824,2026-02-02
2327,國巨*,371000,0.3575,2026-02-02
3711,日月光投控,323000,0.3523,2026-02-02
3324,雙鴻,100000,0.3503,2026-02-02
2481,強茂,1028000,0.3379,2026-02-02
2451,創見,368000,0.3299,2026-02-02
8210,勤誠,95000,0.3193,2026-02-02
6446,藥華藥,100583,0.2866,2026-02-02
3231,緯創,596000,0.2849,2026-02-02
3376,新日興,360000,0.2763,2026-02-02
9938,百和,1461000,0.2734,2026-02-02
8996,高力,78000,0.2252,2026-02-02
8464,億豐,144000,0.2248,2026-02-02
6472,保瑞,100000,0.214,2026-02-02
6177,達麗,1200350,0.2129,2026-02-02
5274,信驊,6000,0.2026,2026-02-02
2885,元大金,1117420,0.1761,2026-02-02
3529,力旺,23000,0.146,2026-02-02
1319,東陽,360000,0.1452,2026-02-02
8046,南電,104000,0.1429,2026-02-02
4441,振大環球,60000,0.0556,2026-02-02
6768,志強-KY,41000,0.0154,2026-02-02
2548,華固,29600,0.0117,2026-02-02
3443,創意,1000,0.01,2026-02-02
1519,華城,600,0.0021,2026-02-02
7722,LINEPAY,1000,0.0016,2026-02-02
3706,神達,1400,0.0004,2026-02-02
2886,兆豐金,1000,0.0001,2026-02-02
2881,富邦金,250,0.0,2026-02-02
2330,台積電,1445000,9.271,2026-02-03
8299,群聯,840000,5.9583,2026-02-03
5536,聖暉*,2470000,5.7315,2026-02-03
6669,緯穎,394000,5.2313,2026-02-03
6139,亞翔,2048000,4.0879,2026-02-03
3264,欣銓,6659000,3.6671,2026-02-03
7769,鴻勁,263000,3.6138,2026-02-03
2345,智邦,729000,3.0791,2026-02-03
2360,致茂,804000,2.9804,2026-02-03
3017,奇鋐,510000,2.9722,2026-02-03
2383,台光電,437000,2.8894,2026-02-03
6223,旺矽,280000,2.8394,2026-02-03
2308,台達電,647000,2.802,2026-02-03
6257,矽格,6009000,2.7094,2026-02-03
3491,昇達科,547000,2.4956,2026-02-03
2449,京元電子,2325000,2.4323,2026-02-03
2441,超豐,7808000,2.4046,2026-02-03
3036,文曄,4278000,2.3864,2026-02-03
2454,聯發科,363000,2.3225,2026-02-03
3665,貿聯-KY,408136,2.0512,2026-02-03
6274,台燿,1116000,2.0088,2026-02-03
5439,高技,1839000,1.9664,2026-02-03
2428,興勤,2904000,1.7545,2026-02-03
4958,臻鼎-KY,2691000,1.7361,2026-02-03
6805,富世達,295000,1.614,2026-02-03
2421,建準,3038000,1.6134,2026-02-03
3008,大立光,170000,1.4239,2026-02-03
2316,楠梓電,3930000,1.3573,2026-02-03
2404,漢唐,373000,1.2444,2026-02-03
2059,川湖,110000,1.2174,2026-02-03
2606,裕民,4200000,0.9221,2026-02-03
1785,光洋科,4304000,0.922,2026-02-03
5289,宜鼎,272000,0.763,2026-02-03
2472,立隆電,1926000,0.7448,2026-02-03
8358,金居,781000,0.6889,2026-02-03
2368,金像電,148000,0.3982,2026-02-03
5425,台半,1770000,0.3898,2026-02-03
3324,雙鴻,102000,0.3653,2026-02-03
2327,國巨*,381000,0.3619,2026-02-03
2451,創見,432000,0.3557,2026-02-03
3711,日月光投控,330000,0.3552,2026-02-03
8210,勤誠,97000,0.3301,2026-02-03
2481,強茂,1028000,0.325,2026-02-03
3231,緯創,611000,0.2798,2026-02-03
6446,藥華藥,100583,0.2792,2026-02-03
9938,百和,1461000,0.2655,2026-02-03
3376,新日興,360000,0.2604,2026-02-03
8996,高力,78000,0.2271,2026-02-03
8464,億豐,144000,0.2122,2026-02-03
5274,信驊,6000,0.2093,2026-02-03
6472,保瑞,100000,0.2088,2026-02-03
6177,達麗,1200350,0.2021,2026-02-03
2885,元大金,1117420,0.1672,2026-02-03
8046,南電,104000,0.1462,2026-02-03
1319,東陽,360000,0.1424,2026-02-03
3529,力旺,23000,0.1385,2026-02-03
4441,振大環球,60000,0.0541,2026-02-03
6768,志強-KY,41000,0.0148,2026-02-03
2548,華固,29600,0.0111,2026-02-03
3443,創意,1000,0.0096,2026-02-03
1519,華城,600,0.002,2026-02-03
7722,LINEPAY,1000,0.0016,2026-02-03
3706,神達,1400,0.0003,2026-02-03
2886,兆豐金,1000,0.0001,2026-02-03
2881,富邦金,250,0.0,2026-02-03
2330,台積電,1445000,9.0375,2026-02-04
8299,群聯,840000,6.0483,2026-02-04
5536,聖暉*,2470000,5.5215,2026-02-04
6669,緯穎,398000,5.1318,2026-02-04
6139,亞翔,2062000,4.017,2026-02-04
3264,欣銓,6718000,3.6249,2026-02-04
7769,鴻勁,263000,3.5063,2026-02-04
2383,台光電,437000,3.1236,2026-02-04
2345,智邦,729000,3.0268,2026-02-04
3017,奇鋐,514000,3.0166,2026-02-04
2360,致茂,811000,2.9268,2026-02-04
2308,台達電,653000,2.7685,2026-02-04
6257,矽格,6066000,2.7311,2026-02-04
6223,旺矽,280000,2.6979,2026-02-04
3491,昇達科,547000,2.6449,2026-02-04
2449,京元電子,2339000,2.434,2026-02-04
3036,文曄,4314000,2.4109,2026-02-04
2441,超豐,7808000,2.3445,2026-02-04
2454,聯發科,363000,2.2894,2026-02-04
6274,台燿,1123000,2.113,2026-02-04
5439,高技,1855000,2.0213,2026-02-04
3665,貿聯-KY,412136,1.935,2026-02-04
4958,臻鼎-KY,2691000,1.8763,2026-02-04
2428,興勤,2931000,1.7561,2026-02-04
2421,建準,3066000,1.6329,2026-02-04
6805,富世達,295000,1.5762,2026-02-04
3008,大立光,170000,1.4087,2026-02-04
2316,楠梓電,3965000,1.3739,2026-02-04
2404,漢唐,373000,1.2193,2026-02-04
2059,川湖,110000,1.1851,2026-02-04
1785,光洋科,4344000,0.933,2026-02-04
2606,裕民,4200000,0.9197,2026-02-04
5289,宜鼎,274000,0.7469,2026-02-04
2472,立隆電,1926000,0.7457,2026-02-04
8358,金居,781000,0.7114,2026-02-04
2368,金像電,149000,0.416,2026-02-04
5425,台半,1770000,0.3888,2026-02-04
3324,雙鴻,103000,0.3663,2026-02-04
2327,國巨*,385000,0.3601,2026-02-04
3711,日月光投控,333000,0.3529,2026-02-04
2451,創見,432000,0.3458,2026-02-04
8210,勤誠,98000,0.3392,2026-02-04
2481,強茂,1028000,0.3187,2026-02-04
3231,緯創,617000,0.2788,2026-02-04
3376,新日興,360000,0.2693,2026-02-04
6446,藥華藥,100583,0.2685,2026-02-04
9938,百和,1461000,0.2631,2026-02-04
8996,高力,78000,0.2317,2026-02-04
8464,億豐,144000,0.2103,2026-02-04
6472,保瑞,100000,0.2046,2026-02-04
5274,信驊,6000,0.2026,2026-02-04
6177,達麗,1200350,0.2008,2026-02-04
2885,元大金,1117420,0.166,2026-02-04
8046,南電,104000,0.1494,2026-02-04
3529,力旺,23000,0.1382,2026-02-04
1319,東陽,360000,0.1374,2026-02-04
4441,振大環球,60000,0.0516,2026-02-04
6768,志強-KY,41000,0.0146,2026-02-04
2548,華固,29600,0.011,2026-02-04
3443,創意,1000,0.0088,2026-02-04
1519,華城,600,0.002,2026-02-04
7722,LINEPAY,1000,0.0016,2026-02-04
3706,神達,1400,0.0003,2026-02-04
2886,兆豐金,1000,0.0001,2026-02-04
2881,富邦金,250,0.0,2026-02-04
2330,台積電,1445000,9.0246,2026-02-05
8299,群聯,854000,6.1041,2026-02-05
5536,聖暉*,2470000,5.4537,2026-02-05
6669,緯穎,404000,5.1606,2026-02-05
6139,亞翔,2087000,4.0173,2026-02-05
3264,欣銓,6826000,3.5747,2026-02-05
7769,鴻勁,263000,3.4479,2026-02-05
2383,台光電,443000,3.0567,2026-02-05
3017,奇鋐,521000,3.0049,2026-02-05
2345,智邦,729000,2.902,2026-02-05
2360,致茂,824000,2.8399,2026-02-05
2454,聯發科,449000,2.8121,2026-02-05
6223,旺矽,280000,2.7246,2026-02-05
2308,台達電,664000,2.7019,2026-02-05
6257,矽格,6170000,2.6963,2026-02-05
3491,昇達科,547000,2.4775,2026-02-05
2441,超豐,7953000,2.4258,2026-02-05
3036,文曄,4379000,2.4094,2026-02-05
2449,京元電子,2366000,2.3483,2026-02-05
6274,台燿,1136000,2.0902,2026-02-05
5439,高技,1883000,2.0388,2026-02-05
3665,貿聯-KY,419136,1.8687,2026-02-05
4958,臻鼎-KY,2691000,1.8091,2026-02-05
2428,興勤,2979000,1.7814,2026-02-05
2421,建準,3116000,1.6483,2026-02-05
6805,富世達,295000,1.6179,2026-02-05
3008,大立光,170000,1.3835,2026-02-05
2316,楠梓電,4030000,1.3575,2026-02-05
2404,漢唐,373000,1.2287,2026-02-05
1785,光洋科,4417000,0.9268,2026-02-05
2606,裕民,4200000,0.9154,2026-02-05
5289,宜鼎,278000,0.7771,2026-02-05
2472,立隆電,1926000,0.7326,2026-02-05
8358,金居,781000,0.6908,2026-02-05
2059,川湖,55000,0.5877,2026-02-05
2368,金像電,151000,0.406,2026-02-05
5425,台半,1770000,0.3864,2026-02-05
8210,勤誠,98000,0.3762,2026-02-05
3324,雙鴻,104000,0.368,2026-02-05
2327,國巨*,392000,0.3578,2026-02-05
3711,日月光投控,339000,0.3406,2026-02-05
2481,強茂,1028000,0.3361,2026-02-05
2451,創見,432000,0.3347,2026-02-05
3231,緯創,627000,0.2828,2026-02-05
9938,百和,1461000,0.2672,2026-02-05
6446,藥華藥,100583,0.2612,2026-02-05
3376,新日興,360000,0.2598,2026-02-05
8996,高力,78000,0.2232,2026-02-05
8464,億豐,144000,0.2119,2026-02-05
6177,達麗,1200350,0.2028,2026-02-05
6472,保瑞,100000,0.2027,2026-02-05
5274,信驊,6000,0.1938,2026-02-05
2885,元大金,1117420,0.169,2026-02-05
8046,南電,104000,0.1462,2026-02-05
3529,力旺,23000,0.146,2026-02-05
1319,東陽,360000,0.1394,2026-02-05
4441,振大環球,60000,0.0532,2026-02-05
6768,志強-KY,41000,0.0147,2026-02-05
2548,華固,29600,0.0112,2026-02-05
3443,創意,1000,0.0082,2026-02-05
1519,華城,600,0.002,2026-02-05
7722,LINEPAY,1000,0.0015,2026-02-05
3706,神達,1400,0.0003,2026-02-05
2886,兆豐金,1000,0.0001,2026-02-05
2881,富邦金,250,0.0,2026-02-05
2330,台積電,1445000,8.8383,2026-02-06
8299,群聯,854000,5.5609,2026-02-06
6669,緯穎,422000,5.2855,2026-02-06
5536,聖暉*,2470000,5.2707,2026-02-06
6139,亞翔,2157000,3.9209,2026-02-06
3264,欣銓,7129000,3.503,2026-02-06
7769,鴻勁,263000,3.3347,2026-02-06
2383,台光電,459000,3.0361,2026-02-06
2345,智邦,729000,2.9809,2026-02-06
3017,奇鋐,540000,2.9596,2026-02-06
2360,致茂,860000,2.8576,2026-02-06
2308,台達電,694000,2.7663,2026-02-06
6257,矽格,6458000,2.674,2026-02-06
2454,聯發科,449000,2.6383,2026-02-06
6223,旺矽,280000,2.5689,2026-02-06
2449,京元電子,2538000,2.4724,2026-02-06
3036,文曄,4557000,2.4193,2026-02-06
2441,超豐,8347000,2.4035,2026-02-06
3491,昇達科,547000,2.3589,2026-02-06
6274,台燿,1172000,2.0901,2026-02-06
5439,高技,1963000,1.9527,2026-02-06
3665,貿聯-KY,438136,1.9346,2026-02-06
2428,興勤,3114000,1.7869,2026-02-06
4958,臻鼎-KY,2691000,1.6829,2026-02-06
2421,建準,3255000,1.6441,2026-02-06
